아파트명,주소,lat,lon
양평한솔,서울특별시 영등포구 양평로30길 51,37.5444139,126.8878627
밤섬현대,서울특별시 마포구 신수로3길 19,37.5426551,126.9326689
대림성원,서울특별시 영등포구 대림로 256,37.5037835,126.8965839
대원그린아파트,서울특별시 도봉구 방학로 212-11,37.6628505,127.0281276
롯데캐슬천지인,서울특별시 종로구 종로 347,37.5738554,127.0161891
묵동신도1차,서울특별시 중랑구 공릉로13길 30,37.6168885,127.0775863
등촌태진아름,서울특별시 강서구 등촌로53길 39,37.5493953,126.8616805
성수우방2차,서울특별시 성동구 성수일로10길 3,37.5484064,127.051583
둔촌역청구아파트,서울특별시 강동구 풍성로 196,37.52945,127.1331875
등촌대림e편한세상,서울특별시 강서구 등촌로 137,37.5421283,126.8626523
정릉힐스테이트1차아파트,서울특별시 성북구 북악산로 831,37.6001991,127.0175261
방배아크로리버,서울특별시 서초구 방배중앙로 207-10,37.4978313,126.9844585
사당롯데캐슬,서울특별시 동작구 사당로27길 181,37.4901983,126.9714969
반포현대동궁,서울특별시 서초구 사평대로 154,37.5003957,127.0020963
목동금호1차,서울특별시 양천구 목동동로 258,37.5252791,126.8746695
천호한신,서울특별시 강동구 구천면로42길 16,37.5457708,127.1348466
방화신동아,서울특별시 강서구 방화대로37길 15,37.569926,126.8157168
상월곡우남,서울특별시 성북구 화랑로15길 4,37.6059521,127.0466414
신답극동아파트,서울특별시 동대문구 서울시립대로 5,37.5726992,127.0441344
신답경남아파트,서울특별시 동대문구 천호대로47길 62,37.5748075,127.0445899
보라매아카데미타워아파트,서울특별시 동작구 보라매로5가길 16,37.4913255,126.9241097
묵동한국,서울특별시 중랑구 중랑천로 332,37.6143473,127.0734985
화곡유림노르웨이숲,서울특별시 강서구 곰달래로 96,37.5301491,126.8434354
강변그대가리버뷰,서울특별시 강동구 올림픽로89길 58,37.5483376,127.1233659
명일현대,서울특별시 강동구 양재대로134길 87,37.5485038,127.1488477
천호중앙하이츠,서울특별시 강동구 구천면로41길 79,37.5472957,127.1302233
가락상아1차,서울특별시 송파구 오금로 405,37.4985637,127.1353505
후암미주,서울특별시 용산구 후암로 71-1,37.55185,126.9757889
신동아아파트,서울특별시 용산구 보광로 14,37.5258366,127.0020509
공덕삼성임대,서울특별시 마포구 마포대로 115-8,37.5480749,126.950904
송파호수임광,서울특별시 송파구 송파대로48길 29,37.5105889,127.1074518
신림금호타운1차,서울특별시 관악구 대학18길 9,37.4651363,126.9376896
번동삼성,서울특별시 강북구 도봉로98길 33,37.6414469,127.0318985
제기경동미주,서울특별시 동대문구 정릉천동로 80,37.5792417,127.0355
화곡미성,서울특별시 강서구 초록마을로 176,37.5360506,126.8447262
답십리대림,서울특별시 동대문구 답십리로60길 38,37.5706382,127.0634237
신사이랜드타운,서울특별시 은평구 은평터널로 121-6,37.5904992,126.904003
시흥베르빌,서울특별시 금천구 시흥대로77길 23,37.457587,126.897555
상계금호타운,서울특별시 노원구 한글비석로46나길 10,37.6672856,127.0688307
상계대림e-편한세상,서울특별시 노원구 동일로239길 68,37.6748543,127.0508626
롯데캐슬,서울특별시 양천구 신목로12길 22,37.5198784,126.874888
도곡삼성,서울특별시 강남구 남부순환로379길 14,37.4887551,127.0469594
세양청마루,서울특별시 동대문구 답십리로59길 7,37.5735797,127.065531
둔촌하이츠,서울특별시 강동구 명일로 113,37.5295514,127.1424221
개포우성9차,서울특별시 강남구 개포로 311,37.4848288,127.057256
천호금호,서울특별시 강동구 양재대로 1557,37.5448169,127.142214
자양경남,서울특별시 광진구 뚝섬로52길 71,37.5291422,127.0789282
현대비전21,서울특별시 강남구 언주로30길 10,37.4873651,127.0513325
신대림한솔솔파크,서울특별시 영등포구 도림천로 431,37.4873594,126.8995138
시흥성지,서울 금천구 시흥동 nan,37.4509225,126.8979308
문정푸르지오1차,서울특별시 송파구 문정로 55,37.4868865,127.1281123
월계흥화브라운빌,서울특별시 노원구 우이천로2나길 14,37.6316871,127.0439797
상계청암1단지,서울특별시 노원구 덕릉로112길 24,37.6661444,127.0801114
신내동성7차,서울특별시 중랑구 신내로14길 21,37.6063234,127.0975415
둔촌현대4차,서울특별시 강동구 진황도로61길 7,37.5299686,127.1441487
자양2차현대,서울특별시 광진구 뚝섬로34길 9,37.534323,127.070339
DMC두산위브,서울특별시 서대문구 증가로 200-8,37.5802688,126.9172378
신월삼정그린뷰,서울 양천구 신월동 남부순환로 69길 12,37.5228362,126.8385961
신림건영4차,서울특별시 관악구 신림로48길 17-20,37.4803869,126.9331042
쌍문청구,서울 도봉구 쌍문동 nan,37.659774,127.0343792
인왕산벽산아파트,서울특별시 서대문구 세무서길 106-12,37.5921958,126.948372
풍납신성노바빌,서울특별시 송파구 한가람로 468,37.5384921,127.1166573
길음뉴타운10단지,서울특별시 성북구 정릉로 307,37.6033174,127.0182647
돈암동일하이빌,서울특별시 성북구 보문로38길 11,37.5916299,127.0144138
냉천동부센트레빌,서울특별시 서대문구 독립문로14길 74,37.5663309,126.9598553
공릉삼익2차,서울특별시 노원구 공릉로34길 118,37.6260069,127.0806513
잠원현대,서울특별시 서초구 잠원로12길 4,37.518469,127.0127219
신사신성,서울특별시 은평구 증산로15길 67-7,37.5897887,126.9050321
휘경롯데낙천대,서울특별시 동대문구 외대역동로1길 24,37.5917499,127.063941
신촌금호,서울특별시 마포구 서강로9길 19,37.5528146,126.932068
잠원녹원한신,서울특별시 서초구 잠원로4길 34-11,37.5120919,127.0113336
길동신동아3차,서울 강동구 길동 43번지,37.541225,127.1481967
홍제현대그린,서울특별시 서대문구 세무서2길 64,37.5892439,126.9491411
망원2차대림,서울특별시 마포구 망원로1길 27,37.557296,126.8994031
구로신성미소지움,서울특별시 구로구 시흥대로161길 50,37.4797919,126.8967361
상계성림(미라보),서울특별시 노원구 덕릉로127길 25,37.6725714,127.0809553
목동부영그린타운2차,서울특별시 양천구 목동동로 401,37.5363537,126.8811222
청량리현대,서울특별시 동대문구 약령시로21길 30,37.5850545,127.0463246
등촌대동황토방,서울특별시 강서구 공항대로59길 103,37.5559295,126.8622572
서울숲아이파크,서울특별시 성동구 동일로 237,37.5525834,127.0688097
신반포한신19차,서울특별시 서초구 잠원로8길 20,37.5142264,127.0101762
홍제성원아파트,서울특별시 서대문구 모래내로 430,37.5887167,126.9494371
보광삼성리버빌,서울특별시 용산구 보광로5길 40,37.5243671,127.0008993
신내석탑,서울특별시 중랑구 용마산로125길 92,37.6037095,127.1011542
목동현대1차,서울특별시 양천구 목동동로 240,37.5259957,126.8727061
광장동금호베스트빌,서울특별시 광진구 광나루로 579,37.5437571,127.0940234
송파현대1차,서울특별시 송파구 오금로32길 42,37.5034908,127.1178187
동부이촌동우성,서울특별시 용산구 이촌로 193,37.5216674,126.9692144
창전현대홈타운,서울특별시 마포구 서강로 83,37.5507951,126.9318441
등촌삼성한사랑,서울특별시 강서구 양천로66길 6,37.5552044,126.863892
오동공원현대홈타운,서울특별시 강북구 오현로31길 89,37.6315389,127.035615
자양현대홈타운10차,서울특별시 광진구 뚝섬로34길 25-19,37.5334548,127.0705101
개봉거성푸르뫼2차아피트,서울특별시 구로구 고척로 82,37.5001509,126.8437766
고척삼익1단지,서울특별시 구로구 중앙로15길 132-17,37.5087458,126.8529887
독산진도3차,서울특별시 금천구 범안로17길 41,37.4683505,126.8932959
성수청구강변 ,서울특별시 성동구 둘레15길 7,37.5352521,127.0548812
한진해모로,서울특별시 중구 왕십리로39길 30,37.5631656,127.0267431
역삼삼익,서울특별시 강남구 논현로 218,37.4907653,127.0421463
본동한신휴플러스,서울특별시 동작구 매봉로 99,37.5091245,126.9493928
오류금강,서울특별시 구로구 서해안로34가길 18,37.4928901,126.8476508
묵동신안3차,서울특별시 중랑구 공릉로2라길 4,37.612484,127.0817861
한강로벽산메가트리움,서울특별시 용산구 한강대로43길 8,37.5321985,126.9697692
마장동 대성유니드 아파트,서울특별시 성동구 마장로37길 7,37.5668368,127.0386489
여의도금호리첸시아,서울특별시 영등포구 여의동로 213,37.5186433,126.9395985
개봉거성푸르뫼1차,서울특별시 구로구 고척로 85,37.5009472,126.8434989
염창극동,서울특별시 강서구 양천로69길 18,37.5529493,126.8712384
금호동롯데아파트,서울특별시 성동구 동호로 84,37.5469147,127.0170466
반포한신타워,서울특별시 서초구 잠원로3길 8,37.5112827,127.0064117
방화9단지,서울특별시 강서구 양천로11길 57,37.5745483,126.8071229
이촌왕궁,서울특별시 용산구 이촌로88길 15,37.5171632,126.9782605
중계신안,서울특별시 노원구 덕릉로 595,37.6513154,127.071975
행당두산,서울특별시 성동구 고산자로14길 40,37.5647183,127.0373381
낙성대현대,서울특별시 관악구 인헌길 68,37.4726586,126.965591
상계양우아파트,서울특별시 노원구 노원로30길 81,37.6565787,127.0710393
길음신안파크,서울특별시 성북구 길음로 141,37.614141,127.0159103
잠실한양3차,서울특별시 송파구 양재대로 1089,37.506177,127.1220009
한강삼익,서울특별시 용산구 이촌로 264,37.5184763,126.9760338
삼성풍림아파트1차,서울특별시 강남구 영동대로112길 15,37.5154299,127.0616804
구의삼성쉐르빌,서울특별시 광진구 구의강변로 106,37.5399785,127.0948021
자양7차현대홈타운,서울특별시 광진구 능동로4길 41,37.5329831,127.0697787
오류동부덕고개,서울특별시 구로구 경인로 248-14,37.4971219,126.8478369
마곡신안,서울특별시 강서구 양천로30길 123-9,37.5681327,126.8229252
화양현대,서울특별시 광진구 동일로24길 5,37.5445122,127.0658562
디엠씨현대,서울특별시 서대문구 응암로 33,37.5768106,126.9079507
월드컵현대,서울특별시 서대문구 수색로 154,37.5765928,126.9040715
광진트라팰리스,서울특별시 광진구 뚝섬로34길 67,37.5318975,127.0679584
장월SH-VILLE1단지,서울특별시 성북구 한천로101길 54,37.6224603,127.047843
번동한솔솔파크,서울특별시 강북구 오현로 180,37.6273663,127.0388516
북한산대창센시티,서울 은평구 불광동 71-16번지,37.6254055,126.9294384
해태보라매타워,서울특별시 관악구 보라매로3길 29,37.4911516,126.9250951
가락한신,서울특별시 송파구 송파대로 220,37.489685,127.1217367
면목대원칸타빌,서울특별시 중랑구 용마산로 285,37.5783275,127.0904636
뚝섬중앙하이츠빌,서울특별시 성동구 상원길 47,37.5478825,127.0481187
염창극동상록수,서울특별시 강서구 공항대로71길 31,37.5488684,126.8721249
잠원롯데캐슬갤럭시1차,서울특별시 서초구 잠원로14길 3,37.5201925,127.0164459
구로우방,서울특별시 구로구 구일로 154-17,37.4976775,126.8743148
거여우방,서울 송파구 거여동 송파구 거여동 356번지 거여우방아파트,37.492644,127.1422374
성내코오롱,서울특별시 강동구 천호대로168길 25,37.5343691,127.1323906
자양현대홈타운8차,서울특별시 광진구 뚝섬로36길 19,37.533512,127.0719554
월계대동,서울특별시 노원구 광운로 46,37.6218311,127.0607338
방학성원,서울특별시 도봉구 도당로6길 14-5,37.6618155,127.0356742
마곡한솔솔파크,서울특별시 강서구 양천로30길 77,37.5696666,126.8233243
상수두산위브,서울특별시 마포구 독막로18길 5,37.5470285,126.9242897
방화월드메르디앙,서울특별시 강서구 양천로1길 117,37.5746001,126.8105254
당산2차효성타운,서울특별시 영등포구 당산로42길 7,37.5310626,126.9006948
노원현대아파트,서울특별시 노원구 상계로3길 50,37.6587715,127.0636584
중계3벽산,서울특별시 노원구 덕릉로77길 5,37.654292,127.0735683
신도림현대,서울특별시 구로구 신도림로19길 16,37.511992,126.884309
신수성원,서울특별시 마포구 독막로28길 7,37.546851,126.9376295
우이대우,서울특별시 강북구 삼양로149길 33,37.6554406,127.0111527
신내영풍마드레빌,서울특별시 중랑구 용마산로129가길 41,37.6055942,127.1001416
남서울건영아파트,서울특별시 금천구 시흥대로59길 35,37.452828,126.8986129
이튼타워리버3차,서울특별시 광진구 능동로 18,37.5329945,127.0680706
번동한양,서울특별시 강북구 한천로109길 69,37.626473,127.0417145
개포우성8차,서울특별시 강남구 개포로 411,37.48811,127.062288
제기현대,서울특별시 동대문구 정릉천동로 90,37.5799573,127.0357839
정릉중앙하이츠,서울특별시 성북구 보국문로32길 53,37.6198025,127.0020417
